Loan_ID,Gender,Married,Dependents,Education,Employment_Sector,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Credit_Score,State,Bumi_Status,LPPSA_Eligible,Property_Type,Margin,Financing_Type,Interest_Rate,DSR,NDI,Years_Employed,Loan_Status
LPtest3889,Male,No,0,Graduate,Private,9842,0,714796.0,360,1.0,Urban,659,Perak,Yes,No,Terrace,90,Islamic,4.14,66.67,4327.79,11,Y
LPtest3890,Male,No,0,Not Graduate,Private,2450,0,225000.0,360,1.0,Urban,766,Kedah,Yes,No,Terrace,90,Conventional,4.26,68.77,1079.07,14,N
LPtest3891,Male,Yes,2,Graduate,Private,5136,3998,406260.0,360,0.0,Semiurban,612,Pahang,Yes,No,Townhouse,90,Islamic,4.16,57.97,4429.49,2,N
LPtest3892,Female,Yes,0,Graduate,Private,6455,3074,465510.0,360,1.0,Rural,751,Negeri Sembilan,Yes,No,Condominium,90,Islamic,4.54,52.3,5118.11,14,Y
LPtest3893,Male,Yes,3+,Graduate,Private,2666,0,225000.0,360,1.0,Urban,675,Selangor,Yes,No,Semi-D,90,Islamic,4.8,75.69,889.63,5,N
LPtest3894,Male,No,0,Graduate,Private,3181,0,225000.0,360,1.0,Urban,710,Selangor,Yes,No,Condominium,90,Islamic,4.12,81.12,932.92,6,N
LPtest3895,Female,Yes,2,Graduate,Private,5196,0,448582.0,360,1.0,Rural,714,Negeri Sembilan,Yes,No,Terrace,90,Islamic,4.35,95.2,851.78,11,N
LPtest3896,Female,No,0,Not Graduate,Private,3825,0,200000.0,360,0.0,Urban,621,Selangor,Yes,No,Apartment,80,Conventional,4.42,62.68,1687.57,12,N
LPtest3897,Male,No,0,Graduate,Private,3379,0,267609.0,360,1.0,Semiurban,696,Melaka,Yes,No,Townhouse,90,Islamic,4.77,95.25,452.62,1,N
LPtest3898,Male,No,0,Graduate,Private,2973,0,225000.0,360,1.0,Semiurban,850,Selangor,Yes,No,Bungalow,90,Islamic,4.37,77.45,969.7,5,N
LPtest3899,Male,No,0,Graduate,Private,4614,0,337952.0,360,1.0,Rural,687,Perak,Yes,No,Semi-D,90,Conventional,4.3,91.16,871.76,5,N
LPtest3900,Male,No,0,Graduate,Private,7033,0,458111.0,360,1.0,Semiurban,847,Kuala Lumpur,No,No,Semi-D,85,Conventional,4.2,53.65,3915.25,7,Y
LPtest3901,Male,Yes,1,Graduate,Private,6414,4935,623568.0,360,0.0,Urban,620,Selangor,Yes,No,Terrace,90,Conventional,4.46,60.65,5263.0,14,N
LPtest3902,Male,Yes,1,Graduate,Private,4401,2905,624205.0,360,1.0,Urban,714,Penang,Yes,No,Apartment,90,Conventional,4.14,90.12,1636.91,7,N
LPtest3903,Female,Yes,1,Graduate,Private,7071,0,458997.0,360,1.0,Semiurban,744,Johor,Yes,No,Condominium,80,Islamic,4.55,70.05,2679.41,13,Y
LPtest3904,Female,No,1,Graduate,Private,4295,0,225000.0,360,0.0,Urban,603,Negeri Sembilan,Yes,No,Apartment,90,Conventional,4.15,56.05,2216.12,5,N
LPtest3905,Female,Yes,1,Graduate,Private,3924,2317,315126.0,360,1.0,Rural,677,Melaka,Yes,No,Bungalow,90,Islamic,4.42,78.11,1776.17,9,N
LPtest3906,Male,No,1,Graduate,Private,5893,0,200000.0,360,0.0,Semiurban,606,Perak,No,No,Bungalow,80,Islamic,4.71,70.62,1956.75,6,N
LPtest3907,Male,Yes,3+,Graduate,Private,5479,4879,760134.0,360,1.0,Rural,676,Negeri Sembilan,Yes,No,Condominium,90,Islamic,4.21,69.99,4191.19,12,Y
LPtest3908,Male,No,0,Not Graduate,Private,3501,0,212500.0,360,0.0,Semiurban,688,Kedah,Yes,No,Condominium,85,Conventional,4.4,65.04,1502.9,7,N
LPtest3909,Male,Yes,1,Graduate,Private,7236,4734,554539.0,360,1.0,Rural,753,Melaka,Yes,No,Bungalow,80,Islamic,4.33,47.35,7053.4,14,Y
LPtest3910,Female,Yes,2,Graduate,Private,2327,1500,291797.0,360,1.0,Semiurban,723,Selangor,Yes,No,Bungalow,90,Conventional,4.43,81.91,1070.29,4,N
LPtest3911,Female,No,0,Graduate,Private,8215,0,272214.0,360,1.0,Semiurban,819,Selangor,Yes,No,Bungalow,90,Conventional,4.37,37.75,5476.05,15,Y
LPtest3912,Female,Yes,1,Graduate,Private,3023,3010,498181.0,360,0.0,Semiurban,647,Kuala Lumpur,Yes,No,Condominium,90,Islamic,4.3,84.89,1595.28,3,N
LPtest3913,Female,No,0,Graduate,Private,8640,0,623727.0,360,1.0,Semiurban,765,Johor,Yes,No,Bungalow,90,Conventional,4.27,70.42,3422.59,11,Y
LPtest3914,Female,Yes,2,Graduate,Private,3041,0,225000.0,360,1.0,Urban,724,Penang,Yes,No,Semi-D,90,Islamic,4.58,95.93,395.07,5,N
LPtest3915,Female,Yes,1,Graduate,Private,3938,3249,336833.0,360,1.0,Semiurban,682,Kuala Lumpur,Yes,No,Condominium,80,Conventional,4.57,60.75,3229.08,5,Y
LPtest3916,Male,Yes,2,Not Graduate,Private,2234,2175,225000.0,360,1.0,Urban,692,Kuala Lumpur,Yes,No,Bungalow,90,Conventional,4.54,71.08,1551.98,3,N
LPtest3917,Female,Yes,1,Not Graduate,Private,2754,1803,334992.0,360,1.0,Urban,833,Selangor,Yes,No,Bungalow,80,Conventional,4.45,66.36,1962.91,1,Y
LPtest3918,Male,No,0,Graduate,Private,3753,0,252517.0,360,1.0,Rural,650,Selangor,No,No,Townhouse,80,Islamic,4.43,66.07,1600.33,7,Y
LPtest3919,Male,No,0,Not Graduate,Private,5529,0,396197.0,360,1.0,Semiurban,664,Johor,Yes,No,Bungalow,90,Islamic,4.58,83.13,1410.49,10,N
LPtest3920,Female,Yes,3+,Graduate,Private,8891,0,488954.0,360,1.0,Rural,771,Johor,No,No,Townhouse,85,Islamic,4.77,49.65,5011.05,10,Y
LPtest3921,Male,No,2,Graduate,Private,4391,0,212500.0,360,0.0,Urban,554,Selangor,Yes,No,Apartment,85,Conventional,4.55,75.64,1329.9,7,N
LPtest3922,Male,No,0,Graduate,Private,6064,0,375759.0,360,1.0,Rural,708,Selangor,Yes,No,Apartment,90,Conventional,4.39,76.33,1931.18,12,N
LPtest3923,Female,No,0,Graduate,Private,8657,0,716753.0,360,1.0,Urban,827,Kuala Lumpur,Yes,No,Townhouse,90,Islamic,4.31,67.69,3776.19,12,Y
LPtest3924,Male,Yes,1,Graduate,Private,3501,0,290313.0,360,1.0,Rural,764,Johor,No,No,Apartment,90,Islamic,4.67,78.05,1102.92,6,N
LPtest3925,Female,No,0,Not Graduate,Private,5158,0,364628.0,360,1.0,Rural,785,Selangor,Yes,No,Condominium,90,Conventional,4.47,74.57,1775.16,14,Y
LPtest3926,Male,Yes,2,Graduate,Private,6387,1989,375384.0,360,1.0,Rural,687,Melaka,Yes,No,Apartment,90,Islamic,4.63,73.19,2687.37,10,Y
LPtest3927,Female,No,0,Not Graduate,Private,2000,0,225000.0,360,1.0,Urban,683,Perak,Yes,No,Condominium,90,Conventional,4.19,93.36,456.06,4,N
LPtest3928,Female,No,0,Graduate,Private,6172,0,236804.0,360,1.0,Semiurban,724,Selangor,No,No,Bungalow,90,Islamic,4.16,50.11,3423.3,7,Y
LPtest3929,Male,Yes,3+,Not Graduate,Private,4727,0,225000.0,360,1.0,Rural,727,Selangor,No,No,Townhouse,90,Islamic,4.54,63.51,2001.75,9,Y
LPtest3930,Male,No,0,Graduate,Private,4538,0,225000.0,360,0.0,Rural,498,Selangor,Yes,No,Terrace,90,Islamic,4.38,55.05,2337.85,14,N
LPtest3931,Male,No,0,Graduate,Private,5751,0,254405.0,360,1.0,Urban,682,Selangor,Yes,No,Apartment,90,Conventional,4.1,63.09,2501.59,10,Y
LPtest3932,Male,Yes,1,Not Graduate,Private,2163,1500,292887.0,360,0.0,Semiurban,641,Perak,Yes,No,Terrace,90,Conventional,4.18,95.82,575.46,6,N
LPtest3933,Male,No,0,Graduate,Private,3773,0,322707.0,360,1.0,Semiurban,753,Selangor,Yes,No,Terrace,90,Conventional,4.26,71.34,1531.63,5,Y
LPtest3934,Female,Yes,1,Graduate,Private,2963,3027,436783.0,360,0.0,Urban,617,Selangor,Yes,No,Bungalow,90,Islamic,4.69,86.65,1298.02,1,N
LPtest3935,Female,No,0,Graduate,Private,3647,0,235270.0,360,1.0,Semiurban,703,Selangor,No,No,Townhouse,90,Conventional,4.34,66.99,1521.02,1,Y
LPtest3936,Male,No,1,Graduate,Private,8621,0,585012.0,360,1.0,Semiurban,665,Selangor,No,No,Terrace,80,Conventional,4.54,82.67,2213.78,15,N
LPtest3937,Male,No,0,Graduate,Private,5930,0,240149.0,360,1.0,Urban,723,Johor,Yes,No,Bungalow,85,Islamic,4.58,53.53,3045.42,6,Y
LPtest3938,Male,Yes,1,Not Graduate,Private,3099,2161,378872.0,360,1.0,Urban,680,Selangor,Yes,No,Terrace,80,Islamic,4.66,74.25,1793.5,12,Y
LPtest3939,Female,No,1,Graduate,Private,4632,0,345366.0,360,0.0,Semiurban,605,Penang,No,No,Terrace,90,Conventional,4.49,78.14,1447.44,5,N
LPtest3940,Male,Yes,2,Graduate,Private,3964,3088,475490.0,360,0.0,Rural,702,Perak,Yes,No,Terrace,90,Islamic,4.46,77.95,2162.48,5,N
LPtest3941,Female,No,2,Graduate,Private,5542,0,376963.0,360,1.0,Urban,761,Melaka,Yes,No,Terrace,90,Conventional,4.49,60.21,2680.24,4,Y
LPtest3942,Male,No,0,Graduate,Private,5188,0,378268.0,360,1.0,Semiurban,717,Melaka,Yes,No,Townhouse,90,Islamic,4.62,91.75,875.17,9,N
LPtest3943,Male,No,0,Graduate,Private,7649,0,383202.0,360,1.0,Semiurban,732,Selangor,Yes,No,Bungalow,80,Islamic,4.16,81.61,1963.42,15,N
LPtest3944,Female,No,0,Graduate,Private,3700,0,225000.0,360,1.0,Urban,675,Selangor,Yes,No,Terrace,90,Islamic,4.28,61.66,1729.8,13,Y
LPtest3945,Male,Yes,1,Graduate,Private,4484,4285,666518.0,360,1.0,Semiurban,695,Kuala Lumpur,Yes,No,Terrace,90,Conventional,4.66,70.01,3402.03,15,Y
LPtest3946,Male,No,0,Not Graduate,Private,3444,0,274855.0,360,1.0,Semiurban,771,Selangor,Yes,No,Semi-D,85,Conventional,4.6,61.04,1669.97,11,Y
LPtest3947,Male,Yes,1,Graduate,Private,7264,3445,715983.0,360,1.0,Rural,694,Kuala Lumpur,Yes,No,Condominium,90,Conventional,4.62,72.37,3805.5,13,Y
LPtest3948,Male,Yes,0,Not Graduate,Private,3707,1500,225000.0,360,0.0,Rural,644,Pahang,Yes,No,Semi-D,90,Conventional,4.4,58.05,2479.74,14,N
LPtest3949,Male,No,0,Graduate,Private,5205,0,362727.0,360,1.0,Urban,690,Johor,Yes,No,Apartment,90,Islamic,4.39,68.28,2129.38,10,Y
LPtest3950,Male,No,0,Graduate,Private,2756,0,234332.0,360,1.0,Urban,792,Selangor,Yes,No,Condominium,90,Islamic,4.58,73.93,1001.02,6,N
LPtest3951,Male,Yes,1,Graduate,Private,6206,0,450218.0,360,1.0,Rural,703,Penang,Yes,No,Bungalow,90,Islamic,4.17,69.87,2521.6,13,Y
LPtest3952,Female,Yes,3+,Graduate,Private,6540,3547,781303.0,360,1.0,Semiurban,736,Penang,Yes,No,Townhouse,90,Conventional,4.18,78.43,3302.08,11,N
LPtest3953,Female,Yes,2,Graduate,Private,5463,2844,372548.0,360,1.0,Rural,745,Selangor,Yes,No,Terrace,90,Islamic,4.64,76.57,2382.38,12,Y
LPtest3954,Female,No,0,Graduate,Private,9073,0,418942.0,360,1.0,Rural,757,Kuala Lumpur,Yes,No,Semi-D,85,Conventional,4.75,49.37,5056.54,11,Y
LPtest3955,Female,Yes,3+,Graduate,Private,6067,3615,358111.01696969697,360,0.0,Semiurban,572,Kuala Lumpur,Yes,No,Apartment,90,Islamic,4.46,68.15,3785.85,7,N
LPtest3956,Female,Yes,0,Not Graduate,Private,6176,6860,534340.0,360,1.0,Semiurban,823,Penang,No,No,Semi-D,85,Islamic,4.77,49.08,7221.01,13,Y
LPtest3957,Male,No,2,Graduate,Private,3074,0,225000.0,360,0.0,Rural,607,Kedah,No,No,Semi-D,90,Islamic,4.19,75.73,1069.12,3,N
LPtest3958,Female,Yes,2,Not Graduate,Private,2000,0,225000.0,360,0.0,Rural,565,Kuala Lumpur,Yes,No,Condominium,90,Islamic,4.12,108.35,165.27,1,N
LPtest3959,Male,Yes,1,Graduate,Private,3292,0,235047.0,360,1.0,Semiurban,828,Melaka,No,No,Bungalow,85,Conventional,4.77,69.59,1257.72,3,N
LPtest3960,Female,Yes,3+,Not Graduate,Private,3066,2331,415348.0,360,1.0,Urban,810,Kuala Lumpur,Yes,No,Semi-D,90,Islamic,4.74,77.65,1667.19,8,N
LPtest3961,Male,No,0,Graduate,Private,4340,0,225000.0,360,1.0,Rural,850,Negeri Sembilan,Yes,No,Townhouse,90,Conventional,4.17,55.71,2248.02,8,Y
LPtest3962,Male,Yes,3+,Graduate,Private,8907,6001,882141.0,360,1.0,Rural,653,Kedah,Yes,No,Bungalow,85,Islamic,4.74,72.55,5071.99,8,Y
LPtest3963,Male,Yes,0,Graduate,Private,4930,3108,510040.0,360,0.0,Urban,607,Selangor,Yes,No,Terrace,90,Conventional,4.34,72.18,2924.28,5,N
LPtest3964,Female,Yes,1,Graduate,Private,9399,8865,1475189.0,360,1.0,Semiurban,712,Melaka,Yes,No,Bungalow,90,Islamic,4.66,72.21,6785.06,13,Y
LPtest3965,Female,No,0,Not Graduate,Private,2396,0,225000.0,360,0.0,Urban,601,Johor,Yes,No,Condominium,90,Islamic,4.31,85.87,645.87,10,N
LPtest3966,Male,No,2,Graduate,Private,3201,0,225000.0,360,1.0,Semiurban,660,Pahang,No,No,Bungalow,90,Islamic,4.72,91.55,523.12,2,N
LPtest3967,Male,No,2,Graduate,Private,2798,0,212500.0,360,1.0,Urban,781,Selangor,Yes,No,Bungalow,85,Islamic,4.28,68.19,1184.01,2,N
LPtest3968,Male,Yes,0,Graduate,Private,4610,0,284599.0,360,1.0,Rural,810,Penang,No,No,Townhouse,90,Conventional,4.51,52.86,2528.39,4,Y
LPtest3969,Female,Yes,2,Graduate,Private,4308,0,255513.0,360,1.0,Rural,672,Kedah,Yes,No,Condominium,90,Islamic,4.25,74.53,1455.27,11,Y
LPtest3970,Male,No,0,Graduate,Private,3892,0,225357.0,360,0.0,Rural,735,Perak,Yes,No,Semi-D,90,Islamic,4.32,80.77,1054.88,2,N
LPtest3971,Male,No,0,Not Graduate,Private,6730,0,232793.0,360,1.0,Rural,733,Melaka,No,No,Terrace,90,Islamic,4.66,46.61,3862.94,15,Y
LPtest3972,Female,No,1,Graduate,Private,9052,7314,1193839.0,360,0.0,Semiurban,784,Melaka,Yes,No,Semi-D,90,Conventional,4.58,74.41,5627.81,9,N
LPtest3973,Female,No,0,Graduate,Private,6080,0,267453.0,360,1.0,Semiurban,701,Selangor,No,No,Semi-D,90,Conventional,4.73,73.27,1923.53,14,Y
LPtest3974,Female,Yes,1,Graduate,Private,4468,4568,410191.0,360,1.0,Urban,758,Selangor,No,No,Condominium,85,Conventional,4.73,47.02,5245.18,3,Y
LPtest3975,Female,Yes,3+,Not Graduate,Private,3706,0,302429.0,360,1.0,Semiurban,810,Johor,Yes,No,Townhouse,90,Conventional,4.5,66.3,1628.05,12,N
LPtest3976,Male,Yes,1,Graduate,Private,3471,1500,384748.0,360,1.0,Semiurban,754,Selangor,Yes,No,Terrace,90,Conventional,4.19,75.65,1762.88,14,N
LPtest3977,Male,Yes,1,Graduate,Private,2811,0,200000.0,360,1.0,Semiurban,748,Selangor,Yes,No,Apartment,80,Islamic,4.33,88.89,583.15,1,N
LPtest3978,Female,Yes,1,Graduate,Private,4383,3568,455673.0,360,0.0,Urban,634,Kedah,No,No,Terrace,90,Conventional,4.37,56.76,4044.72,6,N
LPtest3979,Male,No,0,Graduate,Private,8306,0,715640.0,360,1.0,Semiurban,779,Kuala Lumpur,No,No,Townhouse,90,Islamic,4.49,75.61,2927.03,15,N
LPtest3980,Female,No,0,Graduate,Private,8797,0,386946.0,360,1.0,Semiurban,850,Negeri Sembilan,Yes,No,Terrace,90,Islamic,4.55,48.38,5014.96,12,Y
LPtest3981,Female,No,1,Not Graduate,Private,4411,0,228361.0,360,1.0,Rural,721,Perak,Yes,No,Terrace,85,Conventional,4.64,73.34,1443.16,14,Y
LPtest3982,Male,Yes,1,Graduate,Private,3102,1841,381382.0,360,1.0,Semiurban,684,Perak,No,No,Terrace,90,Islamic,4.56,80.15,1445.54,8,N
LPtest3983,Male,Yes,1,Graduate,Private,6303,0,425777.0,360,1.0,Semiurban,651,Penang,Yes,No,Townhouse,90,Islamic,4.53,77.73,1929.68,7,N
LPtest3984,Male,Yes,2,Graduate,Private,4698,3287,334879.0,360,1.0,Urban,685,Johor,No,No,Semi-D,90,Islamic,4.52,66.14,3119.32,4,Y
LPtest3985,Male,Yes,2,Graduate,Private,4633,2880,561352.0,360,1.0,Rural,665,Selangor,No,No,Bungalow,90,Islamic,4.51,86.59,1708.24,6,N
LPtest3986,Male,Yes,1,Graduate,Private,3657,2378,334236.0,360,1.0,Urban,661,Negeri Sembilan,Yes,No,Bungalow,90,Islamic,4.54,71.19,2149.86,12,Y
LPtest3987,Male,Yes,0,Graduate,Private,2912,0,212500.0,360,1.0,Urban,733,Selangor,No,No,Bungalow,85,Conventional,4.65,78.58,871.05,3,N
LPtest3988,Female,Yes,2,Not Graduate,Private,2619,1954,293634.0,360,1.0,Urban,779,Selangor,Yes,No,Townhouse,90,Islamic,4.15,63.16,2113.38,1,Y
LPtest3989,Male,Yes,3+,Not Graduate,Private,4872,0,342049.0,360,1.0,Rural,676,Selangor,No,No,Apartment,90,Conventional,4.68,86.14,1067.47,14,N
LPtest3990,Female,Yes,1,Not Graduate,Private,2132,1625,236578.0,360,1.0,Urban,745,Penang,No,No,Terrace,90,Islamic,4.27,60.05,1829.68,3,Y
LPtest3991,Male,No,0,Graduate,Private,6083,0,428426.0,360,1.0,Semiurban,795,Selangor,Yes,No,Condominium,90,Conventional,4.8,70.27,2268.63,5,Y
LPtest3992,Male,No,1,Not Graduate,Private,2000,0,225000.0,360,1.0,Semiurban,691,Pahang,Yes,No,Semi-D,90,Islamic,4.39,96.65,363.7,2,N
LPtest3993,Male,Yes,2,Not Graduate,Private,4463,4077,611968.0,360,1.0,Urban,775,Perak,No,No,Townhouse,85,Conventional,4.5,56.69,4465.65,11,Y
LPtest3994,Female,Yes,2,Not Graduate,Private,4169,0,248987.0,360,0.0,Semiurban,599,Selangor,Yes,No,Semi-D,90,Conventional,4.48,68.26,1638.54,15,N
LPtest3995,Female,No,0,Not Graduate,Private,3149,0,246719.0,360,1.0,Urban,721,Selangor,Yes,No,Townhouse,90,Conventional,4.17,70.53,1285.16,15,N
LPtest3996,Male,No,0,Graduate,Private,7424,0,435673.0,360,0.0,Semiurban,612,Negeri Sembilan,Yes,No,Terrace,80,Conventional,4.48,57.37,3716.03,14,N
LPtest3997,Male,Yes,1,Not Graduate,Private,2939,2428,265088.0,360,0.0,Semiurban,607,Selangor,Yes,No,Semi-D,90,Conventional,4.31,66.97,2135.07,6,N
LPtest3998,Male,No,0,Graduate,Private,6408,0,516910.0,360,1.0,Rural,669,Negeri Sembilan,No,No,Semi-D,90,Conventional,4.78,86.66,1416.52,7,N
LPtest3999,Male,No,0,Not Graduate,Private,6197,0,483311.0,360,1.0,Rural,657,Kuala Lumpur,Yes,No,Townhouse,90,Conventional,4.42,83.43,1656.04,15,N
LPtest4000,Male,No,0,Graduate,Private,2278,0,200000.0,360,1.0,Urban,663,Kedah,Yes,No,Townhouse,80,Conventional,4.74,95.69,320.25,2,N
LPtest4001,Male,Yes,3+,Graduate,Private,2721,1693,358111.01696969697,360,1.0,Semiurban,682,Negeri Sembilan,Yes,No,Townhouse,90,Conventional,4.31,76.69,1336.32,1,N
LPtest4002,Male,No,0,Graduate,Private,5084,0,227993.0,360,0.0,Urban,686,Selangor,Yes,No,Semi-D,80,Islamic,4.1,63.85,2177.17,7,N
LPtest4003,Female,Yes,1,Graduate,Private,5097,1825,322611.0,360,1.0,Urban,731,Perak,Yes,No,Bungalow,90,Conventional,4.12,79.45,1898.94,9,N
LPtest4004,Male,Yes,2,Not Graduate,Private,3407,3482,434583.0,360,0.0,Urban,624,Perak,No,No,Terrace,90,Conventional,4.73,84.17,1575.68,10,N
LPtest4005,Female,No,0,Graduate,Private,3022,0,225000.0,360,1.0,Semiurban,749,Kuala Lumpur,No,No,Bungalow,90,Islamic,4.27,80.55,900.31,9,N
LPtest4006,Female,No,1,Graduate,Private,4105,0,225000.0,360,0.0,Urban,619,Negeri Sembilan,No,No,Apartment,90,Islamic,4.74,54.96,2098.51,4,N
LPtest4007,Male,Yes,2,Graduate,Private,2148,2164,332140.0,360,0.0,Urban,813,Perak,Yes,No,Bungalow,85,Conventional,4.38,75.81,1483.14,3,N
LPtest4008,Female,No,0,Graduate,Private,2000,0,225000.0,360,0.0,Rural,663,Negeri Sembilan,Yes,No,Bungalow,90,Conventional,4.79,95.33,336.45,2,Y
LPtest4009,Female,No,1,Graduate,Private,5601,0,245152.0,360,1.0,Rural,661,Selangor,Yes,No,Condominium,90,Islamic,4.18,47.9,3271.4,3,Y
LPtest4010,Male,No,1,Not Graduate,Private,2000,0,225000.0,360,1.0,Urban,677,Kuala Lumpur,Yes,No,Terrace,90,Islamic,4.64,103.87,185.99,2,N
LPtest4011,Female,No,0,Not Graduate,Private,2179,0,225000.0,360,0.0,Rural,563,Selangor,No,No,Terrace,90,Conventional,4.35,105.93,172.78,7,N
LPtest4012,Male,No,0,Graduate,Private,3839,0,225000.0,360,0.0,Urban,552,Kuala Lumpur,Yes,No,Semi-D,90,Islamic,4.31,65.28,1640.18,1,N
LPtest4013,Male,No,0,Graduate,Private,5277,0,278662.0,360,1.0,Semiurban,770,Johor,Yes,No,Apartment,90,Islamic,4.32,55.01,2752.94,8,Y
LPtest4014,Male,Yes,1,Graduate,Private,3946,2032,299871.0,360,1.0,Semiurban,797,Penang,No,No,Apartment,90,Conventional,4.41,43.82,3750.6,12,Y
LPtest4015,Male,Yes,1,Graduate,Private,8213,0,611799.0,360,1.0,Rural,650,Selangor,No,No,Townhouse,90,Conventional,4.67,81.92,2190.16,15,N
LPtest4016,Male,No,1,Graduate,Private,4446,0,325180.0,360,1.0,Semiurban,796,Johor,Yes,No,Bungalow,90,Conventional,4.76,71.67,1616.64,2,Y
LPtest4017,Female,No,0,Not Graduate,Private,4607,0,240363.0,360,0.0,Semiurban,627,Penang,No,No,Bungalow,90,Conventional,4.3,72.07,1616.63,15,N
LPtest4018,Female,Yes,1,Graduate,Private,3798,2876,512991.0,360,1.0,Urban,684,Negeri Sembilan,No,No,Semi-D,90,Conventional,4.31,85.15,1691.77,6,N
LPtest4019,Male,Yes,3+,Graduate,Private,9277,3655,476970.0,360,0.0,Rural,580,Negeri Sembilan,No,No,Apartment,90,Islamic,4.36,70.84,4408.74,15,N
LPtest4020,Female,No,0,Graduate,Private,3589,0,200000.0,360,1.0,Urban,660,Kedah,Yes,No,Condominium,80,Conventional,4.64,74.52,1148.69,3,N
LPtest4021,Female,No,0,Not Graduate,Private,2278,0,225000.0,360,0.0,Semiurban,558,Kuala Lumpur,No,No,Apartment,90,Conventional,4.44,91.32,487.82,5,N
LPtest4022,Female,No,0,Graduate,Private,4627,0,225000.0,360,1.0,Semiurban,695,Johor,Yes,No,Terrace,90,Conventional,4.38,58.55,2215.89,7,Y
LPtest4023,Male,No,2,Not Graduate,Private,4258,0,225000.0,360,1.0,Semiurban,705,Selangor,Yes,No,Terrace,90,Conventional,4.76,59.04,1990.98,10,Y
LPtest4024,Male,No,0,Not Graduate,Private,3651,0,305578.0,360,1.0,Semiurban,794,Selangor,No,No,Apartment,90,Islamic,4.13,67.54,1634.66,12,Y
LPtest4025,Female,Yes,2,Graduate,Private,3912,3158,438955.0,360,0.0,Semiurban,566,Penang,Yes,No,Townhouse,80,Conventional,4.24,87.45,1504.93,11,N
LPtest4026,Male,No,1,Graduate,Private,3110,0,215956.0,360,0.0,Rural,602,Melaka,Yes,No,Terrace,85,Islamic,4.32,69.39,1245.65,5,N
LPtest4027,Male,No,0,Graduate,Private,3540,0,225000.0,360,1.0,Semiurban,694,Selangor,Yes,No,Condominium,90,Conventional,4.25,83.98,882.44,1,N
LPtest4028,Male,No,0,Graduate,Private,5178,0,225000.0,360,0.0,Rural,611,Penang,Yes,No,Apartment,90,Islamic,4.38,56.67,2541.89,9,N
LPtest4029,Male,No,1,Graduate,Private,3107,0,225000.0,360,0.0,Urban,638,Kuala Lumpur,Yes,No,Semi-D,90,Islamic,4.42,76.64,1018.65,3,N
LPtest4030,Male,No,0,Not Graduate,Private,2412,0,225000.0,360,0.0,Rural,620,Selangor,Yes,No,Apartment,90,Islamic,4.71,93.81,403.21,1,N
LPtest4031,Male,Yes,2,Graduate,Private,4619,0,388639.0,360,0.0,Rural,565,Perak,Yes,No,Apartment,90,Conventional,4.56,74.54,1649.4,2,N
LPtest4032,Male,Yes,1,Not Graduate,Private,2865,0,225000.0,360,1.0,Rural,834,Selangor,Yes,No,Condominium,90,Islamic,4.36,78.96,903.49,11,N
LPtest4033,Male,No,0,Graduate,Private,4300,0,288315.0,360,0.0,Urban,594,Melaka,Yes,No,Condominium,90,Islamic,4.62,67.14,1753.93,8,N
LPtest4034,Male,No,0,Graduate,Private,3310,0,225000.0,360,1.0,Semiurban,661,Penang,Yes,No,Townhouse,90,Islamic,4.29,90.18,635.11,2,N
LPtest4035,Male,Yes,3+,Graduate,Private,5447,0,415467.0,360,0.0,Urban,612,Selangor,Yes,No,Apartment,90,Islamic,4.41,75.0,1904.66,15,N
LPtest4036,Male,Yes,2,Graduate,Private,8489,5515,819352.0,360,0.0,Rural,545,Johor,Yes,No,Terrace,85,Conventional,4.67,75.17,4421.98,4,N
LPtest4037,Female,No,0,Graduate,Private,9548,0,358111.01696969697,360,1.0,Semiurban,748,Johor,Yes,No,Condominium,90,Islamic,4.65,67.82,3596.53,12,Y
LPtest4038,Male,Yes,2,Not Graduate,Private,2185,0,200000.0,360,0.0,Rural,625,Johor,No,No,Apartment,80,Islamic,4.41,96.83,330.62,5,N
LPtest4039,Male,Yes,1,Not Graduate,Private,3732,0,200000.0,360,1.0,Semiurban,680,Johor,Yes,No,Terrace,80,Conventional,4.59,72.33,1272.53,7,N
LPtest4040,Male,No,0,Graduate,Private,2000,0,212500.0,360,1.0,Urban,842,Kedah,Yes,No,Terrace,85,Islamic,4.26,84.48,606.96,2,N
LPtest4041,Female,No,0,Graduate,Private,5618,0,255672.0,360,1.0,Rural,819,Selangor,Yes,No,Townhouse,90,Islamic,4.15,43.43,3551.56,13,Y
LPtest4042,Male,Yes,1,Graduate,Private,7190,3593,844314.0,360,1.0,Urban,782,Penang,Yes,No,Apartment,90,Conventional,4.64,60.28,5271.39,8,Y
LPtest4043,Female,Yes,0,Graduate,Private,4030,1500,420061.0,360,1.0,Semiurban,666,Johor,Yes,No,Bungalow,90,Islamic,4.48,92.08,969.42,8,N
LPtest4044,Male,No,0,Graduate,Private,3492,0,200000.0,360,1.0,Urban,662,Selangor,Yes,No,Condominium,80,Conventional,4.31,75.69,1122.03,2,N
LPtest4045,Female,Yes,1,Graduate,Private,5563,0,403832.0,360,1.0,Rural,791,Selangor,Yes,No,Terrace,90,Conventional,4.58,58.39,2801.64,12,Y
LPtest4046,Female,Yes,2,Graduate,Private,3820,2029,225000.0,360,1.0,Rural,756,Pahang,Yes,No,Townhouse,90,Conventional,4.49,41.92,3680.68,4,Y
